Mesh,Class,Number of faces,Number of vertices,Type of faces,Bounding box volume,Centroid,Normalized number of faces,Normalized number of vertices,Normalized bounding box volume,Normalized centroid
298,body_part,7642,3968,triangles,0.2597565455178595,[-0.00041061 -0.00367664  0.00711942],7642,3968,0.25410961426815637,[1.27166423e-17 3.66670180e-17 3.68838584e-17]
236,animal,7623,3923,triangles,0.14381325614441517,[-0.00083448 -0.00776924  0.00026252],7623,3923,0.151162519915559,[-7.86042429e-18 -4.20543312e-17 -9.25090045e-18]
287,body_part,7642,3826,triangles,0.11685285510661775,[-0.00073794 -0.00362695 -0.0029513 ],7642,3826,0.11745758489568107,[-1.31356562e-16  1.16071409e-19  3.02873832e-18]
232,animal,7642,3823,triangles,0.2329075040234851,[-0.00100592  0.02316834 -0.00171884],7642,3823,0.20339352343856174,[5.90250666e-18 2.72981858e-17 2.05135702e-17]
294,body_part,7160,3665,triangles,0.5582496173033195,[ 2.03155545e-06 -2.44764278e-03  1.38086982e-03],7160,3665,0.550130860096715,[-4.12547062e-17  9.21651720e-18  8.55348837e-17]
216,animal,7643,4072,triangles,0.12323668415993298,[-0.00182391 -0.02054318 -0.01081866],7643,4072,0.13976599108300064,[-1.35028967e-17  4.67864123e-17 -6.88436429e-19]
220,animal,7642,3962,triangles,0.08177719040978204,[ 0.0001811  -0.06366815 -0.00751743],7642,3962,0.12305694719257414,[ 3.55526366e-19  3.33459212e-18 -9.94860849e-18]
259,animal,7642,3859,triangles,0.18104242030959786,[ 0.00594256 -0.00729238 -0.0071644 ],7642,3859,0.1745233824400108,[-2.18865552e-17  1.21264318e-17 -3.21645333e-17]
264,animal,7634,3821,triangles,0.08757406442268781,[ 0.00059804 -0.01033791  0.02020302],7634,3821,0.09910897576248669,[ 6.17436254e-20 -2.29995005e-18  1.97652241e-17]
299,body_part,7643,3944,triangles,0.44601390729879786,[ 0.0117443  -0.01073757  0.00687076],7643,3944,0.47897897152499597,[-1.16807390e-17  2.39412952e-17 -1.48911760e-17]
278,animal,7642,3905,triangles,0.1566137813866784,[ 0.00203161 -0.00203981  0.003791  ],7642,3905,0.15310478944360928,[ 1.32416485e-17 -3.60627021e-18  3.39179531e-17]
225,animal,7642,3900,triangles,0.05251336090696572,[-0.00095838 -0.07830892 -0.00805105],7642,3900,0.08753799242831217,[-9.06860057e-18  1.22494607e-16 -1.20202993e-17]
279,animal,8384,4205,triangles,0.16455695802664352,[0.00056798 0.00077036 0.00492142],8384,4205,0.15979194032540586,[-2.60559179e-18  2.82687732e-17 -2.45872816e-17]
1048,plant,7643,10668,triangles,0.49082059495653946,[-0.00823813 -0.00386985 -0.00589151],7643,10668,0.5023957069693838,[ 1.77667686e-17 -4.36054975e-18  1.75631808e-17]
1086,plant,6856,6247,triangles,0.10104418023509215,[ 6.22023465e-18 -1.93271577e-18 -9.37908640e-18],6856,6247,0.10104418023509215,[ 1.36845162e-18 -1.86162737e-18  5.88110690e-19]
1040,plant,7488,11100,triangles,0.21403770613930714,[-1.58894244e-05 -1.07339784e-04  2.76198759e-07],7488,11100,0.21417561391453138,[ 1.27110691e-17  1.99390054e-17 -1.82878925e-17]
1053,plant,7607,3451,triangles,0.4071474629344831,[ 0.00629996 -0.01625115  0.00428542],7607,3451,0.4759094725700324,[-1.66324342e-17 -1.59005427e-17 -2.84512746e-19]
1067,plant,7024,3792,triangles,0.16801540293859335,[-0.0002108  -0.0134958   0.00078478],7024,3792,0.18238928583098868,[1.34532563e-17 1.31257083e-17 5.24076797e-18]
1065,plant,6440,6989,triangles,0.07748197364016339,[-3.77350275e-04 -1.46518669e-03  4.30301541e-05],6440,6989,0.0781671386307739,[-5.11903519e-18  4.39228311e-18  3.70474783e-18]
1080,plant,7779,17779,triangles,0.4189865618675046,[ 6.68169546e-19 -1.21004256e-17 -3.82636345e-17],7779,17779,0.4189865618675048,[ 3.74674512e-19 -7.73234524e-18 -2.98022351e-18]
1003,plant,7643,6550,triangles,0.585787665374163,[-0.00020671  0.01573304 -0.00073779],7643,6550,0.5338043565257137,[-3.72899337e-19 -2.26303285e-17 -4.02561784e-20]
1042,plant,7643,13821,triangles,0.3168219273101559,[ 0.00278976 -0.00060167 -0.00206378],7643,13821,0.3179684117375646,[-5.86223824e-18 -2.27154515e-17 -1.88812620e-17]
1081,plant,7643,9858,triangles,0.3184483464166783,[ 5.79690828e-06 -1.44954893e-02  4.88853852e-06],7643,9858,0.29228349809254983,[ 4.45206979e-19  1.22525360e-16 -1.99551270e-19]
1006,plant,7643,5774,triangles,0.4722752339289061,[-0.00187977  0.01453302 -0.00154637],7643,5774,0.47764215158534906,[-2.45156626e-18 -3.71244043e-17 -3.60524449e-18]
1004,plant,7642,6622,triangles,0.6718972634473752,[-0.00119468 -0.00693026 -0.00132761],7642,6622,0.6767366026899638,[-8.39331624e-19 -3.48726048e-18 -1.76563519e-18]
1002,plant,7642,6393,triangles,0.7693120479924875,[-6.96169820e-05  2.70589161e-02  1.48314293e-04],7642,6393,0.7699970541701733,[-8.81336125e-18 -4.45791100e-17  6.88136827e-18]
1073,plant,7643,6104,triangles,0.49627764762226584,[ 0.01282131 -0.02119944  0.0004078 ],7643,6104,0.565159182286103,[-1.11074594e-17 -6.00946408e-17 -4.71762937e-18]
1097,plant,7936,4250,triangles,0.0004773690781246289,[0.00301511 0.01297488 0.00011399],7936,4250,0.0004420546793885704,[ 1.64470153e-17 -3.52789693e-17  1.94207395e-18]
1031,plant,7518,4001,triangles,0.4116301869255089,[-0.00232841 -0.01714322 -0.00352911],7518,4001,0.40303565757154636,[1.74122706e-18 3.16944948e-16 5.30692710e-18]
1059,plant,7024,3792,triangles,0.16801540850024754,[-0.0002108  -0.0134958   0.00078478],7024,3792,0.18238928961886955,[ 8.31496147e-18  5.03216198e-18 -1.94442739e-17]
1085,plant,7643,15345,triangles,0.15242870435346104,[-0.00486258  0.02777011 -0.00581524],7643,15345,0.12961115851128027,[-1.01924189e-17 -3.36818409e-18  1.83357276e-17]
1010,plant,7196,6257,triangles,0.5661917903356533,[6.56516732e-18 3.03860785e-18 2.09608492e-17],7196,6257,0.5661917903356529,[ 2.87447866e-18  2.39539889e-18 -8.96333866e-19]
1045,plant,7643,10843,triangles,0.24304922456489003,[-0.00010402 -0.00019359  0.00028597],7643,10843,0.2433317555258905,[-3.19971129e-19  6.29191228e-18  3.36609628e-19]
1043,plant,7643,12351,triangles,0.3439187935761183,[-0.00041024 -0.00288969 -0.00123588],7643,12351,0.34995130345203523,[-3.13713736e-18 -2.09756735e-17 -8.45071995e-18]
1078,plant,7643,5137,triangles,0.0481529129289553,[-0.00020376  0.00638218  0.00328655],7643,5137,0.04635507892059652,[8.81511030e-18 1.99751534e-16 4.51440088e-17]
1025,plant,7642,5040,triangles,0.6331275725968571,[-0.00308003  0.01583714 -0.00320315],7642,5040,0.6211138167733762,[8.35971504e-18 5.22895219e-18 5.88704570e-18]
1047,plant,7643,10043,triangles,0.24445035279639626,[ 6.46453381e-05 -1.21323581e-02 -1.04849535e-02],7643,10043,0.26314470685929725,[-8.01465392e-20 -4.64960474e-17 -4.44260558e-18]
1001,plant,7643,5573,triangles,0.2530816044113928,[ 9.98512895e-05 -1.86385750e-02  9.40153816e-04],7643,5573,0.2836329875292207,[ 2.21704072e-19 -6.21624290e-17 -6.30016206e-19]
1055,plant,7643,17077,triangles,0.0746690296646292,[ 0.00047708 -0.00248673 -0.0012378 ],7643,17077,0.07579429397613355,[-2.87844027e-18  1.20395518e-17 -9.29000698e-18]
1084,plant,7643,13232,triangles,0.13296093351674884,[-0.00076164  0.00946588  0.0004793 ],7643,13232,0.15943303041145412,[-3.63515814e-18 -7.00654183e-18  1.14844148e-18]
1007,plant,8864,7930,triangles,0.2691999361082448,[-2.77555756e-17 -1.48496048e-17 -3.36304475e-17],8864,7930,0.26919993610824483,[-4.34009001e-19  1.46960665e-18 -2.38179940e-18]
1032,plant,7642,3841,triangles,0.5509447549070625,[ 0.00039883  0.02389183 -0.00672901],7642,3841,0.47895331967039834,[1.70428339e-17 1.20412662e-16 9.82573391e-17]
1063,plant,7520,3718,triangles,0.24862799238436625,[-0.00144439 -0.00115351  0.00265333],7520,3718,0.25035672776778944,[ 1.79108566e-17 -4.53398302e-17  5.50483095e-17]
1018,plant,7642,6010,triangles,0.7123253916268911,[ 0.00095022 -0.005179    0.00293831],7642,6010,0.734926796785396,[-4.69400009e-18  1.99424504e-16 -5.20994322e-18]
1013,plant,7424,6365,triangles,0.8087905498628611,[1.50107748e-17 9.11758667e-18 2.23399134e-17],7424,6365,0.8087905498628611,[-2.90951146e-18 -1.98205444e-19  1.09016401e-21]
1044,plant,7642,5948,triangles,0.18287158029126258,[-0.00315328 -0.00818257 -0.00386931],7642,5948,0.1921518106591656,[ 7.27902861e-18  4.81942813e-17 -7.13925622e-18]
1074,plant,7643,6883,triangles,0.1677325604940311,[-0.00116593 -0.00078959 -0.00010096],7643,6883,0.16852971438479705,[-2.43763555e-18 -2.29851491e-18  2.11181098e-17]
1039,plant,7609,4259,triangles,0.0806342257524985,[ 1.00425785e-17 -1.62336555e-17 -3.50121695e-18],7609,4259,0.08063422575249855,[ 1.33759847e-18 -6.13242467e-18  1.21540616e-18]
1046,plant,7607,3451,triangles,0.4071474629344831,[ 0.00629996 -0.01625115  0.00428542],7607,3451,0.4759094725700324,[-1.66324342e-17 -1.59005427e-17 -2.84512746e-19]
1029,plant,8768,4420,triangles,0.10106255672522302,[0.00078975 0.0044937  0.00062485],8768,4420,0.09838594421004979,[-2.32413699e-17  3.23773185e-17 -2.94981485e-18]
1083,plant,7643,15160,triangles,0.11616346357986204,[0.00343744 0.02726985 0.00027648],7643,15160,0.09905599140384964,[ 4.54048994e-18  1.53149993e-18 -3.21976578e-18]
1090,plant,7642,3839,triangles,0.2697725429197814,[ 0.00552386 -0.00378307  0.00178453],7642,3839,0.27891491358507176,[-1.28095705e-17 -4.00174814e-18  6.09118845e-19]
1076,plant,7642,11904,triangles,0.14237577890491215,[0.00166371 0.0057326  0.00322913],7642,11904,0.13758886115791144,[ 7.63021851e-18 -1.17443577e-17  1.11497952e-17]
1061,plant,7184,3872,triangles,0.4389930825193983,[-0.00095944 -0.01645431  0.00083226],7184,3872,0.48535013063350907,[ 6.98727979e-17 -2.81139896e-17  1.70877431e-16]
1069,plant,7643,8573,triangles,0.3694507070763265,[-0.01008469 -0.01133682 -0.00499493],7643,8573,0.3957652544249819,[ 2.98308496e-17  1.55046602e-17 -3.18899358e-18]
1008,plant,7952,5383,triangles,0.7335659368658497,[ 1.14982229e-18  8.68940810e-18 -3.00217052e-18],7952,5383,0.7335659368658497,[ 1.10792854e-18  4.46651818e-19 -8.88147483e-19]
1089,plant,7643,3940,triangles,0.08081758363783409,[ 0.00572847 -0.01014069  0.00149138],7643,3940,0.08594638194106703,[-1.68321011e-18  2.87840817e-17 -2.36697295e-18]
1027,plant,7643,5452,triangles,0.6316567654736088,[0.00082701 0.01091711 0.00102094],7643,5452,0.5920292893527269,[ 1.37963334e-18 -7.80231020e-17  4.78035317e-18]
1057,plant,7568,4464,triangles,0.39049324882236963,[ 0.00084912 -0.01673198 -0.00170325],7568,4464,0.43247337361118293,[ 2.43358698e-17 -6.66127597e-17 -4.80002338e-18]
1071,plant,7248,3904,triangles,0.4028232279433522,[-0.00099435  0.00162076  0.00410231],7248,3904,0.4052360955239661,[ 2.94760800e-17 -8.43900314e-18 -1.78875585e-17]
1035,plant,7642,4006,triangles,0.45475872602290757,[-0.00313926  0.00183016  0.00049991],7642,4006,0.4597891921312361,[-7.31511152e-17 -1.42294092e-17  4.89845031e-18]
1056,plant,7641,10354,triangles,0.2287503900446785,[ 0.00087377 -0.01574328  0.00091432],7641,10354,0.2517937182108776,[-3.16318130e-19 -1.19032121e-16  3.85479213e-18]
1011,plant,7643,5727,triangles,0.5158716548340478,[-3.76318036e-05  5.33531840e-03  2.09334857e-04],7643,5727,0.5327444922105974,[2.09850956e-18 3.30042727e-18 3.05083549e-18]
1060,plant,7239,3765,triangles,0.21919318529910164,[-0.0138566  -0.0240436   0.00337246],7239,3765,0.25411807063080516,[ 2.52822700e-17 -1.99840144e-16  1.05235283e-17]
1017,plant,7642,5656,triangles,0.179926221499012,[0.00210886 0.09599056 0.00085049],7642,5656,0.3441344530756016,[ 5.88137507e-18 -3.14521069e-16  2.70023081e-18]
1024,plant,7642,6422,triangles,0.5770351005082528,[-0.00891456  0.05202266  0.01106931],7642,6422,0.6035926575796566,[8.36729903e-18 3.31428888e-17 2.80138122e-17]
1021,plant,7642,5456,triangles,0.6736159297952785,[-0.00118364 -0.0086563   0.00010085],7642,5456,0.7098493591873151,[-9.56387136e-19 -2.03842726e-17  2.21291704e-19]
1091,plant,7642,4624,triangles,0.08382888885709078,[-0.00053064 -0.0011425  -0.00091946],7642,4624,0.08440617297801113,[-1.50437741e-17  3.37835896e-17  8.10713112e-18]
1062,plant,7640,3745,triangles,0.33989009584339,[ 0.00360547  0.00998634 -0.00153578],7640,3745,0.32031177104366315,[ 2.54728741e-17  2.02108023e-17 -7.81010029e-17]
1037,plant,6156,3391,triangles,0.6003925554704458,[ 2.58556464e-04 -6.27216428e-03 -8.51193350e-05],6156,3391,0.6000860297510671,[-1.55720975e-17 -2.33323633e-16  1.57562616e-17]
1052,plant,7643,4725,triangles,0.44771402841468827,[-0.00296348 -0.08928758 -0.0126612 ],7643,4725,0.7248311574999605,[ 1.04736913e-17 -1.48846250e-16  6.31975366e-17]
1099,tool,9600,4802,triangles,0.01746353683426347,[ 0.0001151   0.0039274  -0.00017986],9600,4802,0.01705840050149416,[ 4.98200155e-18 -4.21477837e-17  9.39250528e-20]
1034,plant,6816,3441,triangles,0.11181337900496284,[ 0.00053704  0.00443272 -0.00039597],6816,3441,0.11484072215322472,[ 3.30126801e-17 -8.72433321e-17 -3.86367937e-18]
1098,plant,7641,5999,triangles,0.5554548531737411,[-0.00137703 -0.01158906  0.00131102],7641,5999,0.5959401188035245,[ 2.64804136e-17 -1.28298402e-17 -8.75530756e-18]
1096,plant,7642,4170,triangles,0.09501905623606849,[ 9.26975167e-05  2.27558522e-04 -2.03517245e-03],7642,4170,0.09488943985936084,[-1.76617314e-17 -1.50692142e-17 -1.29592580e-17]
1064,plant,7200,6757,triangles,0.1456586871589504,[-0.00128648 -0.0002547   0.00098329],7200,6757,0.14588150813398423,[ 8.42638655e-18 -2.11298921e-17 -1.74781670e-18]
1092,plant,7642,3839,triangles,0.48357714606202273,[0.00366814 0.00590424 0.00169728],7642,3839,0.466842969133133,[-1.79247228e-17  1.51104853e-17 -1.79915994e-17]
1058,plant,7248,3904,triangles,0.40282322794335224,[-0.00099435  0.00162076  0.00410231],7248,3904,0.4052360955239661,[ 2.94760800e-17 -8.43900314e-18 -8.65939833e-17]
1012,plant,7643,4898,triangles,0.5110139260121488,[ 0.00072554 -0.00180383  0.00021984],7643,4898,0.5116885642963609,[ 2.67088269e-19  7.30475126e-19 -1.33220955e-18]
1019,plant,7643,6623,triangles,0.6723092216191905,[0.00082984 0.12881133 0.00414157],7643,6623,0.39078776178498154,[-2.92516862e-18  1.17756896e-16  1.07703200e-18]
1015,plant,8444,4736,triangles,0.20912588276825456,[0.00036901 0.00103348 0.00030643],8444,4736,0.2078344631045407,[2.76471554e-18 5.71638270e-17 1.64432675e-17]
1030,plant,7619,3060,triangles,0.5088615280459107,[-0.00471638 -0.00721611 -0.00406595],7619,3060,0.5875170676626529,[ 4.67853788e-17 -8.29311202e-17 -1.56057084e-17]
1051,plant,7640,8282,triangles,0.3195606164703507,[-0.00086633  0.00125925  0.00136077],7640,8282,0.31934385953215577,[-1.41542711e-17 -1.01075605e-17 -1.04148340e-17]
1079,plant,7642,3857,triangles,0.04939982316071217,[ 0.0006967   0.02993726 -0.00055354],7642,3857,0.04149177802258922,[2.28298065e-18 4.88446319e-16 1.00206479e-18]
1050,plant,7642,7275,triangles,0.2266414036157685,[-5.12881918e-04 -2.58589698e-04  3.63222833e-05],7642,7275,0.2269934104469729,[ 1.05175509e-17 -1.00955899e-16 -2.54056512e-18]
1036,plant,6416,3258,triangles,0.1877196796654078,[-0.00019698 -0.00119573  0.00013785],6416,3258,0.1890729240278155,[ 2.09529890e-17 -1.55628869e-16  3.74632117e-18]
1041,plant,7643,14916,triangles,0.1279531072268896,[-9.79036378e-05 -6.06448366e-03  3.11528128e-04],7643,14916,0.13272419024267215,[-6.71978563e-19  1.06158192e-17 -5.39251748e-19]
1095,plant,7643,4849,triangles,0.38094669618020777,[ 0.0095396  -0.03356523 -0.0069856 ],7643,4849,0.46924696166443386,[ 2.00693447e-17 -6.64332192e-17  7.72880305e-18]
1070,plant,7642,5448,triangles,0.05166723902013463,[-0.00019837 -0.00792574 -0.00222301],7642,5448,0.05420424633933942,[ 9.35820906e-18 -6.79624410e-18  3.98948190e-17]
1016,plant,7909,5305,triangles,0.17050134881209994,[1.99095897e-17 7.02548293e-17 9.73178235e-18],7909,5305,0.17050134881209986,[-2.02084658e-19 -4.07831691e-18  9.48293700e-21]
1087,plant,7643,9931,triangles,0.31353692213569667,[-0.00011108 -0.02481935  0.00573795],7643,9931,0.2711247582476713,[-1.16824394e-18 -6.69616188e-17 -8.90436652e-18]
1009,plant,6745,5331,triangles,0.14899971075223734,[-7.77778288e-18 -1.79492303e-18  1.63602874e-17],6745,5331,0.14899971075223734,[ 5.01934152e-19 -1.21180083e-18  3.26541926e-19]
1077,plant,5884,3036,triangles,0.341731779097681,[-0.00035544 -0.00135098  0.00034688],5884,3036,0.344516860518412,[-1.03672012e-17 -2.97462794e-18 -1.94453588e-17]
1088,plant,7643,10093,triangles,0.372777581291298,[ 0.00129663 -0.03078846 -0.00146764],7643,10093,0.3115985245725399,[ 5.98396240e-18  9.66618927e-17 -2.29073561e-18]
1028,plant,7642,7781,triangles,0.2969457474119231,[ 1.10742008e-04 -5.85549454e-03  2.19023993e-05],7642,7781,0.3076274835512859,[-3.51002267e-18  8.23820870e-18 -7.28401046e-18]
1023,plant,7642,5414,triangles,0.7630935269858717,[ 0.00238099 -0.01377556 -0.00026186],7642,5414,0.7740996804057166,[ 8.11032889e-18  7.08577186e-17 -7.40029062e-18]
1033,plant,7680,2618,triangles,0.23844281624011637,[ 0.01081839 -0.07597816 -0.00586536],7680,2618,0.1901128605358082,[ 1.67972651e-17 -7.40431398e-17 -5.29428593e-18]
1072,plant,7642,5520,triangles,0.08962338340719378,[-0.00043689 -0.00899252 -0.0013531 ],7642,5520,0.09463832150178657,[-9.91683587e-18 -1.02474390e-17  4.72397886e-18]
1066,plant,8168,5688,triangles,0.06497163832034089,[ 0.00024666 -0.00031479 -0.00027068],8168,5688,0.06509450590651772,[9.97161019e-18 1.06020638e-16 5.72416050e-18]
1094,plant,7457,4905,triangles,0.07248491740475546,[-0.00296814 -0.01225632  0.00082731],7457,4905,0.07808771354209634,[-4.13716518e-18 -5.14822073e-17 -2.90252305e-18]
1082,plant,8960,4492,triangles,0.09136278604843953,[3.11326780e-08 1.16874573e-02 3.65191741e-08],8960,4492,0.09808118603148276,[-1.08941561e-17 -3.83350717e-15 -2.31438063e-18]
1022,plant,7643,5597,triangles,0.32548826694196087,[0.00018866 0.03850662 0.00041948],7643,5597,0.41395098920249707,[-3.55065073e-18 -1.69674986e-16  1.72325577e-18]
1054,plant,6042,12752,triangles,0.3873183538039356,[4.16442463e-17 1.47135893e-17 1.79849687e-17],6042,12752,0.3873183538039356,[-2.46931466e-18 -2.81756529e-18 -2.73159092e-19]
1049,plant,7643,15598,triangles,0.11092424421464916,[ 0.00061126 -0.00066699  0.00123634],7643,15598,0.11136934119437687,[-2.54191818e-18  2.63444863e-18  2.57127880e-18]
1093,plant,7816,4330,triangles,0.12646387293201972,[-8.51305885e-04 -2.00538330e-03 -7.25645478e-05],7816,4330,0.1279978122235561,[3.81318662e-17 6.55877713e-17 1.58448761e-18]
1038,plant,7642,4143,triangles,0.10376184313904967,[-0.00601667  0.01112976  0.00026446],7642,4143,0.09713017630067594,[ 1.43827544e-17 -6.45486293e-17  1.67066055e-18]
1075,plant,7609,3769,triangles,0.09355609906225207,[-0.00204805  0.00447007  0.00301549],7609,3769,0.09109108910173237,[-2.17795476e-18 -8.72139247e-17 -4.91190473e-18]
1005,plant,7643,6700,triangles,0.128070794687505,[-0.00030137 -0.00502074  0.0002046 ],7643,6700,0.1320076554669503,[-3.72836090e-20 -1.04145548e-17 -1.90042841e-18]
1068,plant,7568,4464,triangles,0.3904932487377914,[ 0.00084912 -0.01673198 -0.00170325],7568,4464,0.43247337404119607,[ 4.90261455e-18 -4.70054103e-18 -2.02695288e-18]
1000,plant,7642,6091,triangles,0.28432454626019843,[-0.00288662 -0.01270318 -0.00264891],7642,6091,0.3071451378136586,[1.31099641e-17 7.97443069e-18 6.39549341e-18]
1026,plant,8256,5074,triangles,0.8858355542250808,[ 0.00039261 -0.01015838 -0.00163798],8256,5074,0.8945987780510799,[ 9.84628224e-19 -3.72118100e-17 -3.85208442e-17]
1020,plant,7643,6399,triangles,0.5346049948298348,[-0.00031597 -0.01820595  0.00035666],7643,6399,0.597528642349717,[7.48162189e-18 2.83541487e-17 9.74578980e-19]
1014,plant,7642,8092,triangles,0.2786342666467689,[-0.00075239 -0.00236074  0.00110473],7642,8092,0.2826227032904358,[-2.64538899e-18 -1.27737559e-17 -3.77643212e-18]
1441,sea_vessel,7642,5344,triangles,0.0806620732193694,[ 2.53468687e-04 -5.52381006e-05 -2.56891509e-04],7642,5344,0.08112213928324105,[-1.26095310e-17 -2.92306099e-17  1.49321257e-18]
1438,sea_vessel,9816,4996,triangles,0.021897344947590887,[ 7.98368468e-03 -1.70033288e-03  7.14594907e-05],9816,4996,0.02298068448242039,[1.30572317e-16 9.37486789e-17 2.78000201e-17]
1466,sea_vessel,7643,4028,triangles,0.017138820733055102,[ 3.33061730e-05 -7.05467391e-03  2.47727205e-02],7643,4028,0.019961209911663072,[-1.30577994e-18 -3.56186792e-17 -1.36931181e-16]
1413,vehicle,9056,4653,triangles,0.16400302344048803,[-3.18777274e-05 -3.21959274e-03 -1.00876074e-02],9056,4653,0.17434383365735492,[ 9.17431234e-18 -1.82961319e-16 -6.17237951e-17]
1444,sea_vessel,7642,4206,triangles,0.0518166512807891,[0.00102899 0.00924492 0.04772797],7642,4206,0.07001323744813401,[6.43076758e-18 1.51398548e-17 1.47599974e-16]
1491,vehicle,7622,3339,triangles,0.18807694142000825,[ 6.86283085e-05  5.24471848e-03 -1.73812254e-03],7622,3339,0.18612909484718723,[-1.07605848e-17 -3.67206515e-18 -4.29758389e-17]
1474,vehicle,7643,4614,triangles,0.09306729183784852,[ 0.00032967 -0.00969755  0.00369079],7643,4614,0.09869948880079929,[3.52509044e-18 6.43359084e-17 7.45412257e-17]
1432,sea_vessel,7641,4267,triangles,0.022140934034452647,[ 0.01079799  0.00067945 -0.00020646],7641,4267,0.020766266064350315,[-7.72043419e-17  2.64749618e-17  8.70004274e-19]
1477,vehicle,7639,4221,triangles,0.22472284062152698,[ 0.0086921  -0.03193982 -0.00236251],7639,4221,0.22235530271721854,[ 1.49397460e-17 -7.67996317e-17  3.64534405e-18]
1471,sea_vessel,7643,4926,triangles,0.10998586932229727,[ 0.03966911  0.000688   -0.00180949],7643,4926,0.08747102515119912,[-8.47542364e-17 -2.22901050e-17  3.71933728e-17]
1465,sea_vessel,7643,4942,triangles,0.025053664194600984,[-3.57397777e-03 -2.33315155e-03  7.24884892e-05],7643,4942,0.025598684559873627,[-4.67834773e-18  2.90641651e-19  2.80111156e-19]
1481,vehicle,7578,3869,triangles,0.17663356442645142,[ 0.00032274 -0.00326137  0.00145279],7578,3869,0.18435267376202685,[ 1.61590680e-18 -2.15358589e-17 -1.58627885e-16]
1484,vehicle,7642,3990,triangles,0.1984679466340344,[ 0.0012979  -0.00375374  0.00900654],7642,3990,0.18811797423366575,[-3.74769834e-18  7.20671086e-18 -5.24503860e-18]
1405,aircraft,9856,4076,triangles,0.6812635337769579,[-0.00053976 -0.00261896 -0.00309546],9856,4076,0.6762413952631402,[3.45930078e-16 1.52060685e-17 2.13205857e-17]
1492,vehicle,7642,4295,triangles,0.2830689069981284,[-0.00037304 -0.02063836 -0.02133648],7642,4295,0.27751729825261306,[ 2.17563000e-16 -1.80096204e-18 -1.74223590e-17]
1403,aircraft,6720,3455,triangles,0.5417731145376385,[-2.10900050e-05 -8.42286165e-04 -4.06174505e-03],6720,3455,0.5417046199961941,[ 4.63821376e-17 -2.22365943e-17  2.80528133e-16]
1400,aircraft,7642,4890,triangles,0.1471669313904715,[ 0.00055913 -0.00355717 -0.00212532],7642,4890,0.15114275498309301,[ 2.20634034e-17 -3.34883223e-17 -9.00140562e-18]
1478,vehicle,7642,4091,triangles,0.1166466967556284,[ 6.87868201e-03  4.09128124e-03 -6.67164178e-05],7642,4091,0.12169782951264563,[ 1.19085735e-17  1.41254237e-17 -1.08213501e-18]
1421,vehicle,7642,4359,triangles,0.2577362603889739,[ 1.09095009e-03 -4.28737747e-05 -9.13873614e-04],7642,4359,0.2594307136321127,[-1.48558232e-16 -4.13086251e-18 -3.71952730e-17]
1429,sea_vessel,7633,4268,triangles,0.02735094019980361,[-0.00748071  0.0027269   0.00034653],7633,4268,0.026353514699648868,[-4.31030823e-17  2.15106930e-17  9.00284091e-19]
1489,vehicle,7642,3829,triangles,0.2131666441242039,[-3.41743273e-03 -9.25254785e-05 -8.83495740e-03],7642,3829,0.2039234726366321,[-6.63263298e-18  1.65199678e-17 -5.83381751e-17]
1406,aircraft,7606,2677,triangles,0.0241453113539752,[0.00131318 0.00576598 0.00364653],7606,2677,0.02395606313233847,[ 2.69053861e-18 -1.03448359e-17  3.73253912e-18]
1453,sea_vessel,7643,3860,triangles,0.18174783069551595,[0.00083094 0.02881902 0.00748367],7643,3860,0.19015919812611845,[ 1.27272976e-18 -3.63541415e-17 -3.89261162e-17]
1409,aircraft,7602,4037,triangles,0.0558149576562334,[ 0.0032713  -0.00025684  0.00095238],7602,4037,0.05694011936987832,[ 2.75011896e-20 -2.48799825e-18 -1.53289053e-17]
1468,sea_vessel,7643,4268,triangles,0.030931140682924702,[ 0.00948241 -0.00014193  0.00240933],7643,4268,0.03275987222912296,[-2.46955039e-16  1.84852914e-18 -5.94715883e-18]
1486,vehicle,7643,3899,triangles,0.1587923301013088,[6.03896036e-06 8.90221583e-03 8.62897402e-03],7643,3899,0.1508468502148878,[1.00230445e-17 1.08666033e-17 3.54650623e-17]
1487,vehicle,7642,3557,triangles,0.13565970963805082,[ 0.00051402 -0.00173867 -0.01577219],7642,3557,0.14935223292174893,[3.46878369e-16 7.50266684e-17 1.00230635e-17]
1497,vehicle,7234,3655,triangles,0.04546820477577088,[-1.87112827e-17  9.37462602e-18 -3.77196754e-17],7234,3655,0.04546820477577088,[-1.63268092e-18 -2.40725512e-18  1.71621343e-18]
1473,vehicle,7640,3667,triangles,0.16228917972175771,[-0.00143626 -0.00178978 -0.00020395],7640,3667,0.16369828780513512,[ 1.07996589e-16 -6.81873580e-18 -1.01803243e-18]
1494,vehicle,8050,3334,triangles,0.16172368835008327,[0.00251277 0.00239789 0.00254363],8050,3334,0.15928040097224505,[ 1.93672979e-16 -7.84798474e-17 -2.68314998e-17]
1488,vehicle,9166,4952,triangles,0.23880002376313939,[-9.47680276e-17  2.61693826e-17  1.42701324e-17],9166,4952,0.23880002376313958,[ 9.28735638e-17 -3.91784074e-18  5.32467626e-18]
1449,sea_vessel,7642,3821,triangles,0.11762888087829196,[4.76607493e-05 1.89476446e-02 1.77183597e-03],7642,3821,0.1320830052986857,[3.76397767e-18 4.13355412e-17 1.60678705e-17]
